DateTime,year,month,day,hour,minute,Temperature,Precipitation - Tipping Bucket,Solar - Incoming,Wind Speed - Average 4.4,RH,Pressure,Dew Point                                                                    
2023-05-08 18:00:00,2023.0,5.0,8.0,20.5,22.5,13.79689,0.0,65.68611041666666,3.0,44.48194541666666,101.63683375,1.9023891666666666
2023-05-09 00:00:00,2023.0,5.0,9.0,2.5,22.5,7.385389583333333,0.0,1.0,0.8194441666666666,55.315554999999996,101.75822125,-1.2073054166666666
2023-05-09 06:00:00,2023.0,5.0,9.0,8.5,22.5,10.321055833333334,0.0,382.69999666666666,2.31666625,49.682499166666666,101.97936166666666,-0.009251249999999997
2023-05-09 12:00:00,2023.0,5.0,9.0,14.5,22.5,16.82961,0.0,751.6611129166666,5.550000833333333,38.16666625,102.13019791666666,2.4982216666666663
2023-05-09 18:00:00,2023.0,5.0,9.0,20.5,22.5,12.382082500000001,0.0,69.34722208333334,2.930555416666667,52.451944166666664,102.19558291666668,2.5266112499999998
2023-05-10 00:00:00,2023.0,5.0,10.0,2.5,22.5,4.433833333333333,0.0,1.0,0.0,83.39610958333334,102.35335791666667,1.859335
2023-05-10 06:00:00,2023.0,5.0,10.0,8.5,22.5,11.115472083333332,0.0,361.36666708333337,0.8638879166666666,63.28555666666667,102.43182958333334,3.5230558333333337
2023-05-10 12:00:00,2023.0,5.0,10.0,14.5,22.5,20.499971666666667,0.0,745.0833316666667,3.7777783333333335,36.42222125,102.28941708333333,5.087722916666666
2023-05-10 18:00:00,2023.0,5.0,10.0,20.5,22.5,16.07869416666667,0.0,82.66389,1.0111108333333334,47.470001249999996,102.19408583333332,4.385527083333334
2023-05-11 00:00:00,2023.0,5.0,11.0,2.5,22.5,9.315529166666666,0.0,1.0,0.022222083333333333,68.51999875,102.20138666666666,3.818695
2023-05-11 06:00:00,2023.0,5.0,11.0,8.5,22.5,17.065721666666665,0.0,331.7499979166667,2.555555,52.14750083333333,102.15702458333334,6.934221666666667
2023-05-11 12:00:00,2023.0,5.0,11.0,14.5,22.5,25.513778333333335,0.0,519.2138908333333,5.802777916666667,36.45888875,102.0727225,9.496445
2023-05-11 18:00:00,2023.0,5.0,11.0,20.5,22.5,19.05986125,0.0,84.29444291666667,1.1416662499999999,46.63999833333333,102.04272041666667,6.8100825
2023-05-12 00:00:00,2023.0,5.0,12.0,2.5,22.5,12.967554583333333,0.0,1.0,0.0277775,64.8630575,102.01369875,6.434750416666667
2023-05-12 06:00:00,2023.0,5.0,12.0,8.5,22.5,18.7208325,0.0,365.1777775,1.19722125,53.365,102.049915,8.497
2023-05-12 12:00:00,2023.0,5.0,12.0,14.5,22.5,26.492417500000002,0.0,573.1666645833333,3.241667083333333,35.7366675,102.00096958333334,10.108861666666668
2023-05-12 18:00:00,2023.0,5.0,12.0,20.5,22.5,20.342332083333336,0.0,63.083333333333336,1.31944375,53.536667083333334,102.00133416666667,10.18311125
2023-05-13 00:00:00,2023.0,5.0,13.0,2.5,22.5,12.752250416666667,0.0,1.0,0.0,81.53583208333333,102.09761208333333,9.670777916666667
2023-05-13 06:00:00,2023.0,5.0,13.0,8.5,22.5,16.7348325,0.0,334.67222250000003,3.29166625,63.798610833333335,102.23972333333334,9.562332916666668
2023-05-13 12:00:00,2023.0,5.0,13.0,14.5,22.5,22.649640416666667,0.0,621.2638879166667,5.877777083333334,42.03861083333333,102.24924916666667,9.096305
2023-05-13 18:00:00,2023.0,5.0,13.0,20.5,22.5,16.207415833333332,0.0,88.72500000000001,8.436110833333332,42.32388916666667,102.47741458333333,3.28669375
2023-05-14 00:00:00,2023.0,5.0,14.0,2.5,22.5,10.15336125,0.0,1.0,3.51388875,50.42638875,102.76089083333333,0.3209720833333333
2023-05-14 06:00:00,2023.0,5.0,14.0,8.5,22.5,11.97625,0.0,438.5444491666667,5.786111666666667,48.72888833333334,102.91464166666667,1.4873054166666666
2023-05-14 12:00:00,2023.0,5.0,14.0,14.5,22.5,16.872027499999998,0.0,571.9888920833333,8.494444166666666,33.870834583333334,102.94038958333333,0.7232779166666666
2023-05-14 18:00:00,2023.0,5.0,14.0,20.5,22.5,12.236222083333333,0.0,53.47222166666666,3.4194441666666666,45.118888749999996,103.00183166666666,0.48197208333333336
2023-05-15 00:00:00,2023.0,5.0,15.0,2.5,22.5,3.2017225000000002,0.0,1.0,0.0,74.45138958333332,102.95889458333333,-0.9186670833333334
2023-05-15 06:00:00,2023.0,5.0,15.0,8.5,22.5,11.820944166666665,0.0,439.86111208333335,2.763889166666667,50.80083416666667,102.76044583333334,0.8442229166666667
2023-05-15 12:00:00,2023.0,5.0,15.0,14.5,22.5,20.181555833333334,0.0,602.5944466666666,6.3166658333333325,29.513055416666663,102.38400083333333,1.8326379166666669
2023-05-15 18:00:00,2023.0,5.0,15.0,20.5,22.5,15.347249166666666,0.0,90.03333375,1.8222220833333334,36.53555458333333,101.94844666666667,0.33558375
2023-05-16 00:00:00,2023.0,5.0,16.0,2.5,22.5,11.295139166666667,0.0,1.0,1.2388879166666666,51.555,101.51652666666666,1.6518058333333334
2023-05-16 06:00:00,2023.0,5.0,16.0,8.5,22.5,14.478054583333334,0.0,334.53889125,3.6611108333333333,48.56249875,100.98085916666668,3.5658333333333334
2023-05-16 12:00:00,2023.0,5.0,16.0,14.5,22.5,20.8782225,0.0,617.26944875,9.061110833333332,39.59472208333333,100.56672208333333,6.601194583333334
2023-05-16 18:00:00,2023.0,5.0,16.0,20.5,22.5,10.806723333333332,0.0,67.23333375,10.905556249999998,60.08777583333333,100.88052875,3.1991670833333337
2023-05-17 00:00:00,2023.0,5.0,17.0,2.5,22.5,2.7613608333333333,0.0,1.0,5.988888333333333,70.09166666666667,101.303805,-2.1537783333333334
2023-05-17 06:00:00,2023.0,5.0,17.0,8.5,22.5,3.3989724999999997,0.0,445.3194470833334,7.5416675,63.50333333333333,101.65080583333334,-2.9743891666666666
2023-05-17 12:00:00,2023.0,5.0,17.0,14.5,22.5,10.88675,0.0,568.0722195833333,6.391666666666667,41.516387083333335,101.84016000000001,-1.7545566666666668
2023-05-17 18:00:00,2023.0,5.0,17.0,20.5,22.5,8.649555833333332,0.0,88.56944541666667,2.6472220833333333,44.94083333333333,101.97055625,-2.8739166666666667
2023-05-18 00:00:00,2023.0,5.0,18.0,2.5,22.5,2.1762495833333335,0.0,1.0,0.47500000000000003,67.29999916666667,102.24788458333335,-3.3539712500000003
2023-05-18 06:00:00,2023.0,5.0,18.0,8.5,22.5,7.375694166666666,0.0,443.03611041666665,2.4944433333333333,56.93583291666667,102.31505458333334,-1.05933375
2023-05-18 12:00:00,2023.0,5.0,18.0,14.5,22.5,15.452194166666667,0.0,693.9972200000001,5.6944445833333335,38.907221666666665,102.26764041666667,1.5252229166666667
2023-05-18 18:00:00,2023.0,5.0,18.0,20.5,22.5,12.28825,0.0,81.42222208333334,5.561112083333334,43.71555583333333,102.13130875,0.23325083333333332
2023-05-19 00:00:00,2023.0,5.0,19.0,2.5,22.5,4.130500416666666,0.0,1.0,0.3388891666666667,64.67194333333333,101.9691075,-2.0892495833333333
2023-05-19 06:00:00,2023.0,5.0,19.0,8.5,22.5,12.63208375,0.0,330.58888666666667,4.7,66.28944333333334,101.77077666666666,6.384471666666666
2023-05-19 12:00:00,2023.0,5.0,19.0,14.5,22.5,22.395138333333335,0.0,475.56666875,11.119444166666668,46.18499875,101.62241,10.2475
